EPEX 2022	EPEX 2023	EPEX 2024
0.29996	0.14541	0.08490
0.29996	0.14541	0.08490
0.29996	0.14541	0.08490
0.29996	0.14541	0.08490
0.29130	0.14592	0.10634
0.29130	0.14592	0.10634
0.29130	0.14592	0.10634
0.29130	0.14592	0.10634
0.30122	0.14011	0.12794
0.30122	0.14011	0.12794
0.30122	0.14011	0.12794
0.30122	0.14011	0.12794
0.30990	0.14790	0.14379
0.30990	0.14790	0.14379
0.30990	0.14790	0.14379
0.30990	0.14790	0.14379
0.31082	0.14474	0.14000
0.31082	0.14474	0.14000
0.31082	0.14474	0.14000
0.31082	0.14474	0.14000
0.29498	0.13010	0.13215
0.29498	0.13010	0.13215
0.29498	0.13010	0.13215
0.29498	0.13010	0.13215
0.26745	0.12281	0.12000
0.26745	0.12281	0.12000
0.26745	0.12281	0.12000
0.26745	0.12281	0.12000
0.21100	0.10190	0.09730
0.21100	0.10190	0.09730
0.21100	0.10190	0.09730
0.21100	0.10190	0.09730
0.21703	0.08200	0.09130
0.21703	0.08200	0.09130
0.21703	0.08200	0.09130
0.21703	0.08200	0.09130
0.19090	0.04296	0.08231
0.19090	0.04296	0.08231
0.19090	0.04296	0.08231
0.19090	0.04296	0.08231
0.21034	0.00500	0.09175
0.21034	0.00500	0.09175
0.21034	0.00500	0.09175
0.21034	0.00500	0.09175
0.20242	0.00000	0.08859
0.20242	0.00000	0.08859
0.20242	0.00000	0.08859
0.20242	0.00000	0.08859
0.19760	-0.00033	0.08725
0.19760	-0.00033	0.08725
0.19760	-0.00033	0.08725
0.19760	-0.00033	0.08725
0.19300	-0.00023	0.08238
0.19300	-0.00023	0.08238
0.19300	-0.00023	0.08238
0.19300	-0.00023	0.08238
0.19490	0.00000	0.08120
0.19490	0.00000	0.08120
0.19490	0.00000	0.08120
0.19490	0.00000	0.08120
0.20445	0.00259	0.07960
0.20445	0.00259	0.07960
0.20445	0.00259	0.07960
0.20445	0.00259	0.07960
0.19130	0.05731	0.09000
0.19130	0.05731	0.09000
0.19130	0.05731	0.09000
0.19130	0.05731	0.09000
0.20800	0.09111	0.11687
0.20800	0.09111	0.11687
0.20800	0.09111	0.11687
0.20800	0.09111	0.11687
0.24070	0.16358	0.14100
0.24070	0.16358	0.14100
0.24070	0.16358	0.14100
0.24070	0.16358	0.14100
0.29716	0.15560	0.12916
0.29716	0.15560	0.12916
0.29716	0.15560	0.12916
0.29716	0.15560	0.12916
0.27702	0.13178	0.11365
0.27702	0.13178	0.11365
0.27702	0.13178	0.11365
0.27702	0.13178	0.11365
0.23080	0.13060	0.10648
0.23080	0.13060	0.10648
0.23080	0.13060	0.10648
0.23080	0.13060	0.10648
0.21350	0.11782	0.09938
0.21350	0.11782	0.09938
0.21350	0.11782	0.09938
0.21350	0.11782	0.09938
0.23990	0.11054	0.09900
0.23990	0.11054	0.09900
0.23990	0.11054	0.09900
0.23990	0.11054	0.09900
0.25501	0.11574	0.10598
0.25501	0.11574	0.10598
0.25501	0.11574	0.10598
0.25501	0.11574	0.10598
0.27790	0.11883	0.11731
0.27790	0.11883	0.11731
0.27790	0.11883	0.11731
0.27790	0.11883	0.11731
0.28994	0.12081	0.13262
0.28994	0.12081	0.13262
0.28994	0.12081	0.13262
0.28994	0.12081	0.13262
0.31640	0.13379	0.14706
0.31640	0.13379	0.14706
0.31640	0.13379	0.14706
0.31640	0.13379	0.14706
0.31590	0.13387	0.13670
0.31590	0.13387	0.13670
0.31590	0.13387	0.13670
0.31590	0.13387	0.13670
0.30920	0.12990	0.13231
0.30920	0.12990	0.13231
0.30920	0.12990	0.13231
0.30920	0.12990	0.13231
0.28533	0.11853	0.11788
0.28533	0.11853	0.11788
0.28533	0.11853	0.11788
0.28533	0.11853	0.11788
0.23820	0.09487	0.10719
0.23820	0.09487	0.10719
0.23820	0.09487	0.10719
0.23820	0.09487	0.10719
0.20240	0.09203	0.10000
0.20240	0.09203	0.10000
0.20240	0.09203	0.10000
0.20240	0.09203	0.10000
0.19010	0.06923	0.08100
0.19010	0.06923	0.08100
0.19010	0.06923	0.08100
0.19010	0.06923	0.08100
0.19665	0.02174	0.08212
0.19665	0.02174	0.08212
0.19665	0.02174	0.08212
0.19665	0.02174	0.08212
0.18710	0.00592	0.08063
0.18710	0.00592	0.08063
0.18710	0.00592	0.08063
0.18710	0.00592	0.08063
0.18427	0.00566	0.08313
0.18427	0.00566	0.08313
0.18427	0.00566	0.08313
0.18427	0.00566	0.08313
0.17958	0.00010	0.07729
0.17958	0.00010	0.07729
0.17958	0.00010	0.07729
0.17958	0.00010	0.07729
0.17833	0.00273	0.07800
0.17833	0.00273	0.07800
0.17833	0.00273	0.07800
0.17833	0.00273	0.07800
0.19350	0.02555	0.07918
0.19350	0.02555	0.07918
0.19350	0.02555	0.07918
0.19350	0.02555	0.07918
0.18120	0.08572	0.08132
0.18120	0.08572	0.08132
0.18120	0.08572	0.08132
0.18120	0.08572	0.08132
0.27318	0.11535	0.11820
0.27318	0.11535	0.11820
0.27318	0.11535	0.11820
0.27318	0.11535	0.11820
0.30010	0.13860	0.14074
0.30010	0.13860	0.14074
0.30010	0.13860	0.14074
0.30010	0.13860	0.14074
0.29274	0.15660	0.13496
0.29274	0.15660	0.13496
0.29274	0.15660	0.13496
0.29274	0.15660	0.13496
0.27550	0.11000	0.12201
0.27550	0.11000	0.12201
0.27550	0.11000	0.12201
0.27550	0.11000	0.12201
0.25865	0.11192	0.11473
0.25865	0.11192	0.11473
0.25865	0.11192	0.11473
0.25865	0.11192	0.11473
0.24511	0.10670	0.10698
0.24511	0.10670	0.10698
0.24511	0.10670	0.10698
0.24511	0.10670	0.10698
0.23208	0.10287	0.10308
0.23208	0.10287	0.10308
0.23208	0.10287	0.10308
0.23208	0.10287	0.10308
0.23477	0.11024	0.10454
0.23477	0.11024	0.10454
0.23477	0.11024	0.10454
0.23477	0.11024	0.10454
0.24001	0.10866	0.11000
0.24001	0.10866	0.11000
0.24001	0.10866	0.11000
0.24001	0.10866	0.11000
0.25500	0.10791	0.12000
0.25500	0.10791	0.12000
0.25500	0.10791	0.12000
0.25500	0.10791	0.12000
0.28482	0.13000	0.12750
0.28482	0.13000	0.12750
0.28482	0.13000	0.12750
0.28482	0.13000	0.12750
0.28597	0.14450	0.12600
0.28597	0.14450	0.12600
0.28597	0.14450	0.12600
0.28597	0.14450	0.12600
0.26903	0.13000	0.11947
0.26903	0.13000	0.11947
0.26903	0.13000	0.11947
0.26903	0.13000	0.11947
0.21347	0.13114	0.10713
0.21347	0.13114	0.10713
0.21347	0.13114	0.10713
0.21347	0.13114	0.10713
0.17000	0.08600	0.09170
0.17000	0.08600	0.09170
0.17000	0.08600	0.09170
0.17000	0.08600	0.09170
0.18500	0.07410	0.08502
0.18500	0.07410	0.08502
0.18500	0.07410	0.08502
0.18500	0.07410	0.08502
0.18100	0.04041	0.08249
0.18100	0.04041	0.08249
0.18100	0.04041	0.08249
0.18100	0.04041	0.08249
0.17360	0.03292	0.09000
0.17360	0.03292	0.09000
0.17360	0.03292	0.09000
0.17360	0.03292	0.09000
0.17440	0.01720	0.08543
0.17440	0.01720	0.08543
0.17440	0.01720	0.08543
0.17440	0.01720	0.08543
0.18690	0.01043	0.08200
0.18690	0.01043	0.08200
0.18690	0.01043	0.08200
0.18690	0.01043	0.08200
0.18400	0.00265	0.07847
0.18400	0.00265	0.07847
0.18400	0.00265	0.07847
0.18400	0.00265	0.07847
0.18980	0.00335	0.07500
0.18980	0.00335	0.07500
0.18980	0.00335	0.07500
0.18980	0.00335	0.07500
0.17350	0.02570	0.07494
0.17350	0.02570	0.07494
0.17350	0.02570	0.07494
0.17350	0.02570	0.07494
0.18850	0.05550	0.07816
0.18850	0.05550	0.07816
0.18850	0.05550	0.07816
0.18850	0.05550	0.07816
0.19191	0.08865	0.07790
0.19191	0.08865	0.07790
0.19191	0.08865	0.07790
0.19191	0.08865	0.07790
0.23000	0.11243	0.07492
0.23000	0.11243	0.07492
0.23000	0.11243	0.07492
0.23000	0.11243	0.07492
0.19195	0.10707	0.08540
0.19195	0.10707	0.08540
0.19195	0.10707	0.08540
0.19195	0.10707	0.08540
0.19600	0.09710	0.08840
0.19600	0.09710	0.08840
0.19600	0.09710	0.08840
0.19600	0.09710	0.08840
0.18780	0.08903	0.08610
0.18780	0.08903	0.08610
0.18780	0.08903	0.08610
0.18780	0.08903	0.08610
0.17000	0.07677	0.07970
0.17000	0.07677	0.07970
0.17000	0.07677	0.07970
0.17000	0.07677	0.07970
0.17080	0.07024	0.08082
0.17080	0.07024	0.08082
0.17080	0.07024	0.08082
0.17080	0.07024	0.08082
0.17600	0.07423	0.08150
0.17600	0.07423	0.08150
0.17600	0.07423	0.08150
0.17600	0.07423	0.08150
0.19990	0.08060	0.08700
0.19990	0.08060	0.08700
0.19990	0.08060	0.08700
0.19990	0.08060	0.08700
0.20214	0.08758	0.09730
0.20214	0.08758	0.09730
0.20214	0.08758	0.09730
0.20214	0.08758	0.09730
0.23800	0.14183	0.11460
0.23800	0.14183	0.11460
0.23800	0.14183	0.11460
0.23800	0.14183	0.11460
0.19230	0.15500	0.10280
0.19230	0.15500	0.10280
0.19230	0.15500	0.10280
0.19230	0.15500	0.10280
0.19230	0.14420	0.08460
0.19230	0.14420	0.08460
0.19230	0.14420	0.08460
0.19230	0.14420	0.08460
0.19230	0.12177	0.07547
0.19230	0.12177	0.07547
0.19230	0.12177	0.07547
0.19230	0.12177	0.07547
0.18690	0.12540	0.08100
0.18690	0.12540	0.08100
0.18690	0.12540	0.08100
0.18690	0.12540	0.08100
0.18490	0.12000	0.08500
0.18490	0.12000	0.08500
0.18490	0.12000	0.08500
0.18490	0.12000	0.08500
0.17770	0.09729	0.08000
0.17770	0.09729	0.08000
0.17770	0.09729	0.08000
0.17770	0.09729	0.08000
0.18800	0.13500	0.07490
0.18800	0.13500	0.07490
0.18800	0.13500	0.07490
0.18800	0.13500	0.07490
0.16100	0.11720	0.07401
0.16100	0.11720	0.07401
0.16100	0.11720	0.07401
0.16100	0.11720	0.07401
0.15599	0.09867	0.06990
0.15599	0.09867	0.06990
0.15599	0.09867	0.06990
0.15599	0.09867	0.06990
0.15592	0.05745	0.06824
0.15592	0.05745	0.06824
0.15592	0.05745	0.06824
0.15592	0.05745	0.06824
0.15300	0.04085	0.07192
0.15300	0.04085	0.07192
0.15300	0.04085	0.07192
0.15300	0.04085	0.07192
0.16200	0.04102	0.08000
0.16200	0.04102	0.08000
0.16200	0.04102	0.08000
0.16200	0.04102	0.08000
0.17410	0.04510	0.07103
0.17410	0.04510	0.07103
0.17410	0.04510	0.07103
0.17410	0.04510	0.07103
0.19850	0.05490	0.07592
0.19850	0.05490	0.07592
0.19850	0.05490	0.07592
0.19850	0.05490	0.07592
0.25010	0.07715	0.07927
0.25010	0.07715	0.07927
0.25010	0.07715	0.07927
0.25010	0.07715	0.07927
0.24000	0.10010	0.09300
0.24000	0.10010	0.09300
0.24000	0.10010	0.09300
0.24000	0.10010	0.09300
0.16997	0.09673	0.09711
0.16997	0.09673	0.09711
0.16997	0.09673	0.09711
0.16997	0.09673	0.09711
0.16200	0.09920	0.08720
0.16200	0.09920	0.08720
0.16200	0.09920	0.08720
0.16200	0.09920	0.08720
0.17410	0.10497	0.08039
0.17410	0.10497	0.08039
0.17410	0.10497	0.08039
0.17410	0.10497	0.08039
0.16170	0.09386	0.07704
0.16170	0.09386	0.07704
0.16170	0.09386	0.07704
0.16170	0.09386	0.07704
0.15536	0.09385	0.07915
0.15536	0.09385	0.07915
0.15536	0.09385	0.07915
0.15536	0.09385	0.07915
0.21400	0.10000	0.08232
0.21400	0.10000	0.08232
0.21400	0.10000	0.08232
0.21400	0.10000	0.08232
0.20659	0.10000	0.08662
0.20659	0.10000	0.08662
0.20659	0.10000	0.08662
0.20659	0.10000	0.08662
0.26200	0.13426	0.09186
0.26200	0.13426	0.09186
0.26200	0.13426	0.09186
0.26200	0.13426	0.09186
0.23402	0.14420	0.09490
0.23402	0.14420	0.09490
0.23402	0.14420	0.09490
0.23402	0.14420	0.09490
0.19251	0.12700	0.08500
0.19251	0.12700	0.08500
0.19251	0.12700	0.08500
0.19251	0.12700	0.08500
0.18591	0.14351	0.07906
0.18591	0.14351	0.07906
0.18591	0.14351	0.07906
0.18591	0.14351	0.07906
0.17708	0.09937	0.07860
0.17708	0.09937	0.07860
0.17708	0.09937	0.07860
0.17708	0.09937	0.07860
0.16900	0.09342	0.07539
0.16900	0.09342	0.07539
0.16900	0.09342	0.07539
0.16900	0.09342	0.07539
0.16120	0.06910	0.06719
0.16120	0.06910	0.06719
0.16120	0.06910	0.06719
0.16120	0.06910	0.06719
0.22201	0.06001	0.06790
0.22201	0.06001	0.06790
0.22201	0.06001	0.06790
0.22201	0.06001	0.06790
0.18991	0.02940	0.06500
0.18991	0.02940	0.06500
0.18991	0.02940	0.06500
0.18991	0.02940	0.06500
0.17200	0.02793	0.06394
0.17200	0.02793	0.06394
0.17200	0.02793	0.06394
0.17200	0.02793	0.06394
0.16120	0.00694	0.06204
0.16120	0.00694	0.06204
0.16120	0.00694	0.06204
0.16120	0.00694	0.06204
0.17990	0.00293	0.06204
0.17990	0.00293	0.06204
0.17990	0.00293	0.06204
0.17990	0.00293	0.06204
0.18190	0.00405	0.06925
0.18190	0.00405	0.06925
0.18190	0.00405	0.06925
0.18190	0.00405	0.06925
0.18110	0.00158	0.08018
0.18110	0.00158	0.08018
0.18110	0.00158	0.08018
0.18110	0.00158	0.08018
0.19170	0.00181	0.08440
0.19170	0.00181	0.08440
0.19170	0.00181	0.08440
0.19170	0.00181	0.08440
0.19990	0.01120	0.09934
0.19990	0.01120	0.09934
0.19990	0.01120	0.09934
0.19990	0.01120	0.09934
0.23000	0.03740	0.10030
0.23000	0.03740	0.10030
0.23000	0.03740	0.10030
0.23000	0.03740	0.10030
0.22239	0.03886	0.09489
0.22239	0.03886	0.09489
0.22239	0.03886	0.09489
0.22239	0.03886	0.09489
0.21492	0.07490	0.09020
0.21492	0.07490	0.09020
0.21492	0.07490	0.09020
0.21492	0.07490	0.09020
0.20843	0.08000	0.08118
0.20843	0.08000	0.08118
0.20843	0.08000	0.08118
0.20843	0.08000	0.08118
0.20000	0.06501	0.08220
0.20000	0.06501	0.08220
0.20000	0.06501	0.08220
0.20000	0.06501	0.08220
0.20309	0.08015	0.08460
0.20309	0.08015	0.08460
0.20309	0.08015	0.08460
0.20309	0.08015	0.08460
0.21398	0.08602	0.08957
0.21398	0.08602	0.08957
0.21398	0.08602	0.08957
0.21398	0.08602	0.08957
0.22632	0.09500	0.09762
0.22632	0.09500	0.09762
0.22632	0.09500	0.09762
0.22632	0.09500	0.09762
0.26000	0.13964	0.10651
0.26000	0.13964	0.10651
0.26000	0.13964	0.10651
0.26000	0.13964	0.10651
0.26703	0.17460	0.11281
0.26703	0.17460	0.11281
0.26703	0.17460	0.11281
0.26703	0.17460	0.11281
0.26141	0.19770	0.10513
0.26141	0.19770	0.10513
0.26141	0.19770	0.10513
0.26141	0.19770	0.10513
0.24362	0.19990	0.09440
0.24362	0.19990	0.09440
0.24362	0.19990	0.09440
0.24362	0.19990	0.09440
0.21000	0.16834	0.07904
0.21000	0.16834	0.07904
0.21000	0.16834	0.07904
0.21000	0.16834	0.07904
0.20010	0.16000	0.07776
0.20010	0.16000	0.07776
0.20010	0.16000	0.07776
0.20010	0.16000	0.07776
0.19900	0.13300	0.07850
0.19900	0.13300	0.07850
0.19900	0.13300	0.07850
0.19900	0.13300	0.07850
0.22592	0.06001	0.06800
0.22592	0.06001	0.06800
0.22592	0.06001	0.06800
0.22592	0.06001	0.06800
0.21600	0.06001	0.07651
0.21600	0.06001	0.07651
0.21600	0.06001	0.07651
0.21600	0.06001	0.07651
0.18033	0.06272	0.07743
0.18033	0.06272	0.07743
0.18033	0.06272	0.07743
0.18033	0.06272	0.07743
0.18100	0.05610	0.07682
0.18100	0.05610	0.07682
0.18100	0.05610	0.07682
0.18100	0.05610	0.07682
0.16931	0.06330	0.07305
0.16931	0.06330	0.07305
0.16931	0.06330	0.07305
0.16931	0.06330	0.07305
0.16601	0.08700	0.07261
0.16601	0.08700	0.07261
0.16601	0.08700	0.07261
0.16601	0.08700	0.07261
0.13893	0.15463	0.09240
0.13893	0.15463	0.09240
0.13893	0.15463	0.09240
0.13893	0.15463	0.09240
0.14158	0.17511	0.11580
0.14158	0.17511	0.11580
0.14158	0.17511	0.11580
0.14158	0.17511	0.11580
0.16868	0.18599	0.14411
0.16868	0.18599	0.14411
0.16868	0.18599	0.14411
0.16868	0.18599	0.14411
0.19374	0.17000	0.13860
0.19374	0.17000	0.13860
0.19374	0.17000	0.13860
0.19374	0.17000	0.13860
0.22000	0.20010	0.12200
0.22000	0.20010	0.12200
0.22000	0.20010	0.12200
0.22000	0.20010	0.12200
0.19400	0.16560	0.11000
0.19400	0.16560	0.11000
0.19400	0.16560	0.11000
0.19400	0.16560	0.11000
0.21411	0.14859	0.08800
0.21411	0.14859	0.08800
0.21411	0.14859	0.08800
0.21411	0.14859	0.08800
0.19700	0.14547	0.08810
0.19700	0.14547	0.08810
0.19700	0.14547	0.08810
0.19700	0.14547	0.08810
0.22000	0.14610	0.08400
0.22000	0.14610	0.08400
0.22000	0.14610	0.08400
0.22000	0.14610	0.08400
0.19900	0.14990	0.11029
0.19900	0.14990	0.11029
0.19900	0.14990	0.11029
0.19900	0.14990	0.11029
0.19900	0.15145	0.11169
0.19900	0.15145	0.11169
0.19900	0.15145	0.11169
0.19900	0.15145	0.11169
0.26000	0.16679	0.12830
0.26000	0.16679	0.12830
0.26000	0.16679	0.12830
0.26000	0.16679	0.12830
0.23624	0.17372	0.12210
0.23624	0.17372	0.12210
0.23624	0.17372	0.12210
0.23624	0.17372	0.12210
0.21000	0.15050	0.10200
0.21000	0.15050	0.10200
0.21000	0.15050	0.10200
0.21000	0.15050	0.10200
0.23865	0.14590	0.08997
0.23865	0.14590	0.08997
0.23865	0.14590	0.08997
0.23865	0.14590	0.08997
0.23100	0.13197	0.08400
0.23100	0.13197	0.08400
0.23100	0.13197	0.08400
0.23100	0.13197	0.08400
0.20700	0.12731	0.08221
0.20700	0.12731	0.08221
0.20700	0.12731	0.08221
0.20700	0.12731	0.08221
0.18990	0.12000	0.07520
0.18990	0.12000	0.07520
0.18990	0.12000	0.07520
0.18990	0.12000	0.07520
0.17709	0.10119	0.07180
0.17709	0.10119	0.07180
0.17709	0.10119	0.07180
0.17709	0.10119	0.07180
0.19910	0.09545	0.07165
0.19910	0.09545	0.07165
0.19910	0.09545	0.07165
0.19910	0.09545	0.07165
0.18360	0.09798	0.07073
0.18360	0.09798	0.07073
0.18360	0.09798	0.07073
0.18360	0.09798	0.07073
0.16421	0.10000	0.06979
0.16421	0.10000	0.06979
0.16421	0.10000	0.06979
0.16421	0.10000	0.06979
0.16509	0.10109	0.06954
0.16509	0.10109	0.06954
0.16509	0.10109	0.06954
0.16509	0.10109	0.06954
0.16810	0.11355	0.07131
0.16810	0.11355	0.07131
0.16810	0.11355	0.07131
0.16810	0.11355	0.07131
0.20190	0.13105	0.07557
0.20190	0.13105	0.07557
0.20190	0.13105	0.07557
0.20190	0.13105	0.07557
0.19900	0.14080	0.08494
0.19900	0.14080	0.08494
0.19900	0.14080	0.08494
0.19900	0.14080	0.08494
0.25000	0.20000	0.09674
0.25000	0.20000	0.09674
0.25000	0.20000	0.09674
0.25000	0.20000	0.09674
0.24990	0.23280	0.10618
0.24990	0.23280	0.10618
0.24990	0.23280	0.10618
0.24990	0.23280	0.10618
0.20010	0.12892	0.11033
0.20010	0.12892	0.11033
0.20010	0.12892	0.11033
0.20010	0.12892	0.11033
0.19900	0.12000	0.11110
0.19900	0.12000	0.11110
0.19900	0.12000	0.11110
0.19900	0.12000	0.11110
0.17660	0.11595	0.11374
0.17660	0.11595	0.11374
0.17660	0.11595	0.11374
0.17660	0.11595	0.11374
0.19900	0.11290	0.11673
0.19900	0.11290	0.11673
0.19900	0.11290	0.11673
0.19900	0.11290	0.11673
0.19900	0.11593	0.11800
0.19900	0.11593	0.11800
0.19900	0.11593	0.11800
0.19900	0.11593	0.11800
0.24000	0.14772	0.12262
0.24000	0.14772	0.12262
0.24000	0.14772	0.12262
0.24000	0.14772	0.12262
0.20000	0.17100	0.12655
0.20000	0.17100	0.12655
0.20000	0.17100	0.12655
0.20000	0.17100	0.12655
0.28990	0.18473	0.13691
0.28990	0.18473	0.13691
0.28990	0.18473	0.13691
0.28990	0.18473	0.13691
0.24000	0.16219	0.12251
0.24000	0.16219	0.12251
0.24000	0.16219	0.12251
0.24000	0.16219	0.12251
0.19990	0.15010	0.11310
0.19990	0.15010	0.11310
0.19990	0.15010	0.11310
0.19990	0.15010	0.11310
0.19900	0.14443	0.09916
0.19900	0.14443	0.09916
0.19900	0.14443	0.09916
0.19900	0.14443	0.09916
0.18200	0.14141	0.09373
0.18200	0.14141	0.09373
0.18200	0.14141	0.09373
0.18200	0.14141	0.09373
0.23014	0.13280	0.08910
0.23014	0.13280	0.08910
0.23014	0.13280	0.08910
0.23014	0.13280	0.08910
0.19028	0.13140	0.08321
0.19028	0.13140	0.08321
0.19028	0.13140	0.08321
0.19028	0.13140	0.08321
0.20946	0.11980	0.08030
0.20946	0.11980	0.08030
0.20946	0.11980	0.08030
0.20946	0.11980	0.08030
0.19739	0.12010	0.07699
0.19739	0.12010	0.07699
0.19739	0.12010	0.07699
0.19739	0.12010	0.07699
0.18240	0.12390	0.07467
0.18240	0.12390	0.07467
0.18240	0.12390	0.07467
0.18240	0.12390	0.07467
0.18511	0.12287	0.07418
0.18511	0.12287	0.07418
0.18511	0.12287	0.07418
0.18511	0.12287	0.07418
0.19399	0.12048	0.07609
0.19399	0.12048	0.07609
0.19399	0.12048	0.07609
0.19399	0.12048	0.07609
0.18240	0.12191	0.07760
0.18240	0.12191	0.07760
0.18240	0.12191	0.07760
0.18240	0.12191	0.07760
0.22910	0.13039	0.08909
0.22910	0.13039	0.08909
0.22910	0.13039	0.08909
0.22910	0.13039	0.08909
0.27349	0.16640	0.10923
0.27349	0.16640	0.10923
0.27349	0.16640	0.10923
0.27349	0.16640	0.10923
0.29440	0.18150	0.12198
0.29440	0.18150	0.12198
0.29440	0.18150	0.12198
0.29440	0.18150	0.12198
0.29064	0.17656	0.11826
0.29064	0.17656	0.11826
0.29064	0.17656	0.11826
0.29064	0.17656	0.11826
0.27540	0.14000	0.11040
0.27540	0.14000	0.11040
0.27540	0.14000	0.11040
0.27540	0.14000	0.11040
0.26510	0.12305	0.08000
0.26510	0.12305	0.08000
0.26510	0.12305	0.08000
0.26510	0.12305	0.08000
0.25000	0.11931	0.08395
0.25000	0.11931	0.08395
0.25000	0.11931	0.08395
0.25000	0.11931	0.08395
0.24427	0.11575	0.07064
0.24427	0.11575	0.07064
0.24427	0.11575	0.07064
0.24427	0.11575	0.07064
0.24302	0.11708	0.08661
0.24302	0.11708	0.08661
0.24302	0.11708	0.08661
0.24302	0.11708	0.08661
0.24922	0.14000	0.08580
0.24922	0.14000	0.08580
0.24922	0.14000	0.08580
0.24922	0.14000	0.08580
0.18530	0.14797	0.09868
0.18530	0.14797	0.09868
0.18530	0.14797	0.09868
0.18530	0.14797	0.09868
0.27800	0.16000	0.10375
0.27800	0.16000	0.10375
0.27800	0.16000	0.10375
0.27800	0.16000	0.10375
0.19890	0.12708	0.10335
0.19890	0.12708	0.10335
0.19890	0.12708	0.10335
0.19890	0.12708	0.10335
0.17916	0.12307	0.08785
0.17916	0.12307	0.08785
0.17916	0.12307	0.08785
0.17916	0.12307	0.08785
0.21298	0.11709	0.08100
0.21298	0.11709	0.08100
0.21298	0.11709	0.08100
0.21298	0.11709	0.08100
0.17280	0.11990	0.08314
0.17280	0.11990	0.08314
0.17280	0.11990	0.08314
0.17280	0.11990	0.08314
0.18200	0.11751	0.07663
0.18200	0.11751	0.07663
0.18200	0.11751	0.07663
0.18200	0.11751	0.07663
0.18500	0.11146	0.07361
0.18500	0.11146	0.07361
0.18500	0.11146	0.07361
0.18500	0.11146	0.07361
0.18070	0.11153	0.06914
0.18070	0.11153	0.06914
0.18070	0.11153	0.06914
0.18070	0.11153	0.06914
0.17930	0.10698	0.06626
0.17930	0.10698	0.06626
0.17930	0.10698	0.06626
0.17930	0.10698	0.06626
0.18200	0.10497	0.06300
0.18200	0.10497	0.06300
0.18200	0.10497	0.06300
0.18200	0.10497	0.06300
0.17800	0.10172	0.06276
0.17800	0.10172	0.06276
0.17800	0.10172	0.06276
0.17800	0.10172	0.06276
0.18000	0.10723	0.06332
0.18000	0.10723	0.06332
0.18000	0.10723	0.06332
0.18000	0.10723	0.06332
0.19600	0.11462	0.06690
0.19600	0.11462	0.06690
0.19600	0.11462	0.06690
0.19600	0.11462	0.06690
0.17990	0.11894	0.07649
0.17990	0.11894	0.07649
0.17990	0.11894	0.07649
0.17990	0.11894	0.07649
0.18631	0.15990	0.08600
0.18631	0.15990	0.08600
0.18631	0.15990	0.08600
0.18631	0.15990	0.08600
0.24426	0.16400	0.10427
0.24426	0.16400	0.10427
0.24426	0.16400	0.10427
0.24426	0.16400	0.10427
0.23990	0.17169	0.09991
0.23990	0.17169	0.09991
0.23990	0.17169	0.09991
0.23990	0.17169	0.09991
0.19400	0.13900	0.08753
0.19400	0.13900	0.08753
0.19400	0.13900	0.08753
0.19400	0.13900	0.08753
0.18400	0.13635	0.08400
0.18400	0.13635	0.08400
0.18400	0.13635	0.08400
0.18400	0.13635	0.08400
0.18451	0.12960	0.07221
0.18451	0.12960	0.07221
0.18451	0.12960	0.07221
0.18451	0.12960	0.07221
0.15749	0.15487	0.07336
0.15749	0.15487	0.07336
0.15749	0.15487	0.07336
0.15749	0.15487	0.07336
0.18400	0.16049	0.07522
0.18400	0.16049	0.07522
0.18400	0.16049	0.07522
0.18400	0.16049	0.07522
0.19700	0.17596	0.07304
0.19700	0.17596	0.07304
0.19700	0.17596	0.07304
0.19700	0.17596	0.07304
0.17001	0.18629	0.08490
0.17001	0.18629	0.08490
0.17001	0.18629	0.08490
0.17001	0.18629	0.08490
0.21900	0.20394	0.09375
0.21900	0.20394	0.09375
0.21900	0.20394	0.09375
0.21900	0.20394	0.09375
0.15684	0.19757	0.08790
0.15684	0.19757	0.08790
0.15684	0.19757	0.08790
0.15684	0.19757	0.08790
0.15770	0.17143	0.07490
0.15770	0.17143	0.07490
0.15770	0.17143	0.07490
0.15770	0.17143	0.07490
0.15430	0.15000	0.07295
0.15430	0.15000	0.07295
0.15430	0.15000	0.07295
0.15430	0.15000	0.07295
0.15000	0.14841	0.07112
0.15000	0.14841	0.07112
0.15000	0.14841	0.07112
0.15000	0.14841	0.07112
0.15320	0.14934	0.06864
0.15320	0.14934	0.06864
0.15320	0.14934	0.06864
0.15320	0.14934	0.06864
0.12427	0.13900	0.06475
0.12427	0.13900	0.06475
0.12427	0.13900	0.06475
0.12427	0.13900	0.06475
0.13116	0.14990	0.06600
0.13116	0.14990	0.06600
0.13116	0.14990	0.06600
0.13116	0.14990	0.06600
0.12696	0.14450	0.06751
0.12696	0.14450	0.06751
0.12696	0.14450	0.06751
0.12696	0.14450	0.06751
0.11500	0.14244	0.06354
0.11500	0.14244	0.06354
0.11500	0.14244	0.06354
0.11500	0.14244	0.06354
0.11214	0.14280	0.06182
0.11214	0.14280	0.06182
0.11214	0.14280	0.06182
0.11214	0.14280	0.06182
0.11226	0.14498	0.06185
0.11226	0.14498	0.06185
0.11226	0.14498	0.06185
0.11226	0.14498	0.06185
0.11947	0.15001	0.06175
0.11947	0.15001	0.06175
0.11947	0.15001	0.06175
0.11947	0.15001	0.06175
0.16000	0.16990	0.06259
0.16000	0.16990	0.06259
0.16000	0.16990	0.06259
